trade_date,quad,up_limit_count,lu_value_ratio,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_min_5d,fwd_min_10d,fwd_min_20d
2024-06-19,LC-LV,22.0,0.007455428639999231,-0.01519913885898816,-0.0017222820236814096,0.01954790096878356,-0.03509149623250807,-0.03509149623250807,-0.03509149623250807
2024-06-20,HC-HV,39.0,0.0688442928755775,-0.025023526392334627,0.010522713662417749,0.00021387629395164254,-0.04140645050902558,-0.04140645050902558,-0.04140645050902558
2024-06-21,HC-LV,32.0,0.040422184007409954,-0.009780267126238695,0.015510555794916003,-0.012968548039638095,-0.03446790176647996,-0.03446790176647996,-0.03446790176647996
2024-06-24,LC-LV,23.0,0.007130585796121703,0.010771124593335069,0.05130572408335521,-0.016134705003077454,-0.014771828013716681,-0.014771828013716681,-0.02470764090389521
2024-06-25,LC-LV,21.0,0.006221079866729227,0.003869322428879274,0.04990546541793073,0.0038253528558238603,-0.008266279734423732,-0.008266279734423732,-0.024578991337994127
2024-06-26,HC-HV,50.0,0.06694661838273176,0.013684854844351113,0.04931794333683115,-0.0339716684155299,-0.013859741168240625,-0.013859741168240625,-0.04171038824763906
2024-06-27,HC-LV,40.0,0.033040638115466994,0.036458561839161074,0.06905628921160001,-0.023340499276093496,-0.0033343570394419597,-0.0033343570394419597,-0.038388979072522256
2024-06-28,HC-HV,39.0,0.04131100316112629,0.025540616977766106,0.035896097115259096,-0.0320671800896315,-0.011573771918374498,-0.011573771918374498,-0.051081233955532324
2024-07-01,HC-HV,45.0,0.06742783452741435,0.0401026488625984,0.0374929320168762,-0.030490191814188106,-0.011917706928798233,-0.011917706928798233,-0.05141142186072811
2024-07-02,HC-HV,42.0,0.0672006288328232,0.04585870088914201,0.05128991283780815,-0.007796417152117763,0.006570014454031714,0.006570014454031714,-0.044763698480136616
2024-07-03,HC-HV,48.0,0.045336298476840904,0.035152037955574755,0.02130687944791898,-0.07125296527927538,0.011904248436489073,0.011904248436489073,-0.0723312486521458
2024-07-04,HC-HV,54.0,0.04504683248123932,0.03145106671181841,-0.010201490010159131,-0.17990179478496449,-0.004740941415509625,-0.01989502201151372,-0.17990179478496449
2024-07-05,HC-HV,73.0,0.12651452412100678,0.010097581671616451,-0.02804412388629618,-0.13364446330080615,-0.0024607551972847252,-0.03042002545608824,-0.17802291047942298
2024-07-08,HC-LV,58.0,0.04020819807343836,-0.0025090954710826896,-0.06414920754401376,-0.11633839334253337,-0.012085476519048233,-0.07230376782503245,-0.1898130723874043
2024-07-09,HC-LV,29.0,0.03811162437911533,0.005193064745791176,-0.04388977301281516,-0.13326074210570404,-0.007370801574671293,-0.07094396515621071,-0.18862551302454145
2024-07-10,HC-HV,48.0,0.08778060997438554,-0.013375000000000026,-0.07937499999999997,-0.10495833333333338,-0.014708333333333323,-0.08675,-0.19274999999999998
2024-07-11,HC-HV,41.0,0.054752047577621345,-0.04038248450773585,-0.08642836623302008,-0.11039520663192026,-0.04978044076004429,-0.10050478105634675,-0.2049082775885419
2024-07-12,HC-LV,25.0,0.03170467312188102,-0.03776041666666663,-0.06560819892473113,-0.08564348118279574,-0.04011256720430112,-0.083963373655914,-0.18623991935483875
2024-07-15,HC-HV,33.0,0.04143404941727196,-0.06179516203412572,-0.06552634888693243,-0.07860646459564835,-0.06997023435207317,-0.08569152727120277,-0.18777512262608476
2024-07-16,HC-HV,39.0,0.0474011861067438,-0.04882926422798095,-0.05620364969585867,-0.09007582701441541,-0.07574368802599785,-0.09136738605116246,-0.19281726522789766
2024-07-17,HC-HV,37.0,0.06440814711575096,-0.06689471683770432,-0.09062882723087973,-0.05540774525951264,-0.07436969466615984,-0.09168461505975756,-0.1818066641327759
2024-07-18,LC-LV,18.0,0.010266137744044149,-0.04798357781294105,-0.1714493435401787,-0.04370696659966644,-0.06265235427447291,-0.1714493435401787,-0.1714493435401787
2024-07-19,HC-LV,26.0,0.022950284074105924,-0.028940591034091412,-0.10864725653673224,-0.02064690732899732,-0.048016063555807786,-0.15430616788161855,-0.15430616788161855
2024-07-22,LC-LV,23.0,0.015749825603618605,-0.00397694266946691,-0.05576656687072701,-0.007998570088028956,-0.025470306984226254,-0.13427767103087718,-0.13427767103087718
2024-07-23,HC-LV,25.0,0.017546576923694136,-0.0077529566360052815,-0.09347349978098995,-0.03197547087166008,-0.044721857205431426,-0.15137976346911963,-0.15137976346911963
2024-07-26,LC-LV,11.0,0.011969668808827515,-0.025435618918307257,-0.027789092554876715,0.0015388096854491717,-0.02656709662819645,-0.12315003394433133,-0.12315003394433133
2024-07-29,LC-LV,19.0,0.0066467287767605085,-0.12968869323031307,-0.02623422128385966,-0.002470688648308683,-0.12968869323031307,-0.12968869323031307,-0.12968869323031307
2024-07-30,HC-HV,27.0,0.05077910616792814,-0.08208217207587876,-0.021442056999011028,-0.004495190146543204,-0.12910186100872068,-0.12910186100872068,-0.12910186100872068
2024-07-31,LC-LV,17.0,0.026634688961129395,-0.05199641094661278,-0.013997308209959591,0.004979811574697068,-0.1308209959623149,-0.1308209959623149,-0.1308209959623149
2024-08-01,HC-HV,39.0,0.05049109221133832,-0.08639032357745113,-0.03588928618725995,-0.02105681366706391,-0.14474903986226995,-0.14474903986226995,-0.14474903986226995
2024-08-02,LC-LV,10.0,0.010993621603589054,-0.0024148980634375317,0.03873124970974784,0.03668787442530075,-0.10026470998003068,-0.10026470998003068,-0.10026470998003068
2024-08-05,LC-LV,1.0,0.007493488321883403,0.11887065138845876,0.15417569939093623,0.14725921337875514,0.01109734695984299,0.01109734695984299,0.01109734695984299
2024-08-06,LC-LV,11.0,0.014989155844684021,0.06606268364348677,0.09872673849167479,0.08080313418217444,0.0036238981390792624,0.0036238981390792624,0.0036238981390792624
2024-08-07,HC-HV,212.0,0.15667049292181742,0.04008328995314936,0.050589181770857916,-0.008707586011073798,-0.027731768491789266,-0.027731768491789266,-0.027731768491789266
2024-08-08,HC-LV,26.0,0.03567758907732408,0.055276381909547645,0.0678391959798994,0.023531117124081957,0.016235021260146976,0.016235021260146976,0.0063780440664862326
2024-08-09,HC-HV,52.0,0.05822811290914748,0.04124575205996006,0.030166193380196438,-0.007541548345049165,0.005539779339881701,0.005539779339881701,-0.03039895721800656
2024-08-12,HC-LV,35.0,0.028403864634533038,0.0315541818517322,0.024403745905798857,-0.027863634266734327,-0.000691977672187094,-0.000691977672187094,-0.048945887346035
2024-08-13,HC-HV,35.0,0.050798226383188656,0.030639900776333384,0.01731820478662316,-0.035325462814093433,0.0030777711424503362,0.0030777711424503362,-0.05296522577977858
2024-08-14,HC-LV,25.0,0.009974448543271643,0.010101010101010166,0.01924651924651921,-0.04427154427154423,-0.006461006461006447,-0.006461006461006447,-0.06197106197106195
2024-08-15,HC-LV,32.0,0.03803674010021997,0.011904761904761862,0.01538461538461533,-0.005906593406593386,0.008516483516483486,0.0011446886446886406,-0.05604395604395607
2024-08-16,HC-HV,35.0,0.05922159564190442,-0.010640675995886806,-0.0019671837975588913,-0.02445567130147097,-0.022443778781240264,-0.022443778781240264,-0.07828497339830998
2024-08-19,HC-HV,38.0,0.06196287379972772,-0.006931711461920287,-0.005992576360627888,-0.024506954071821463,-0.022181476678144962,-0.022181476678144962,-0.07803765484548997
2024-08-20,HC-LV,34.0,0.03902915883479501,-0.012925655197004837,-0.016313068283116405,-0.0364146906756998,-0.025450169370654252,-0.025450169370654252,-0.08111962916740956
2024-08-21,LC-LV,17.0,0.0063779753146974245,0.009054054054054017,-0.056441441441441476,-0.005675675675675729,-0.015090090090090102,-0.06180180180180184,-0.0713513513513514
2024-08-22,HC-LV,36.0,0.02751444007150138,0.0034389140271493535,-0.04149321266968331,0.005429864253393646,-0.01063348416289589,-0.057556561085972846,-0.06714932126696838
2024-08-23,HC-HV,25.0,0.0487856320180159,0.00876677662795422,-0.036603551900221465,0.009444620181662033,-0.010348411586605821,-0.05879163089159023,-0.06837181978399387
2024-08-26,HC-LV,28.0,0.007580754954215912,0.0009456903539584172,-0.05102224623975504,0.012834369089435249,-0.013780059443393666,-0.07160226965684946,-0.07160226965684946
2024-08-27,HC-HV,36.0,0.11477300407122067,-0.003431770974442361,-0.05174749390409106,0.0291700532827599,-0.011108100785694908,-0.06908696830127337,-0.06908696830127337
2024-08-28,HC-HV,31.0,0.0514513258113443,-0.06490781661532963,-0.06231864648899599,0.02482032052140526,-0.07022007946073838,-0.07968394268113033,-0.07968394268113033
2024-08-29,HC-HV,27.0,0.04538903512602295,-0.0447781385281385,-0.020968614718614664,0.031926406926406914,-0.06078643578643583,-0.07034632034632038,-0.07034632034632038
2024-08-30,LC-LV,24.0,0.026167319833655528,-0.04497603368722847,-0.02253281368991622,0.00013439053890595964,-0.0669712852215204,-0.07646821663754877,-0.07646821663754877
2024-09-02,LC-LV,20.0,0.006291705017001967,-0.051918837449948296,-0.01862599541098664,0.007378413641067061,-0.07247941692536108,-0.07247941692536108,-0.07247941692536108
2024-09-03,HC-LV,25.0,0.02403357738776952,-0.0484821024014499,-0.020434979610330806,0.009696420480290069,-0.06588128681468053,-0.06588128681468053,-0.06588128681468053
2024-09-04,LC-LV,10.0,0.0032794350642168673,0.002768892920227195,0.05380245381200166,0.08745882465269483,-0.015801785458538165,-0.015801785458538165,-0.015801785458538165
2024-09-05,HC-LV,26.0,0.01806729011181158,0.024925647925223116,0.04895435018647021,0.06571307180286068,-0.026766746919699713,-0.026766746919699713,-0.026766746919699713
